collectdate,WQI
2006-10-03,38.7693962455848
2006-10-03,38.7567324562031
2006-10-03,52.3622790655531
2006-10-03,38.7398104216248
2006-11-08,40.655328660875
2006-11-08,26.3812353833049
2006-11-08,40.6354659813676
2006-11-08,40.6354659813676
2006-11-08,40.619403559419
2006-11-08,40.619403559419
2006-11-08,25.2692529271665
2006-11-08,40.6033411374704
2006-11-08,40.5934097977167
2006-11-08,40.5934097977167
2006-11-08,40.6033411374704
2006-11-08,40.5892516935292
2006-11-08,27.5453746150596
2006-11-08,40.5892516935292
2006-11-08,40.5892516935292
2006-11-08,40.5793203537755
2006-11-08,40.5792869734391
2006-11-08,40.5793203537755
2006-11-08,31.4717366834507
2006-11-08,40.5731558912442
2006-11-08,40.5731558912442
2006-11-08,40.5689977870567
2006-11-08,40.5330726856007
2006-11-08,38.0868347779061
2006-11-08,40.4868917780986
2006-11-08,40.0415557291853
2006-11-08,94.408007641374
2006-11-08,39.7545386334635
2006-12-05,91.41785308921
2006-12-05,94.8606726808814
2006-12-05,91.3976325630738
2006-12-05,91.3976325630738
2006-12-05,91.3976325630738
2006-12-05,93.3043645669971
2006-12-05,91.3976325630738
2006-12-05,91.3976325630738
2006-12-05,91.3976325630738
2006-12-05,91.3976325630738
2006-12-05,91.3976325630738
2006-12-05,91.3976325630738
2006-12-05,94.9938769132632
2006-12-05,91.3976325630738
2006-12-05,91.4017906672614
2006-12-05,91.3976325630738
2006-12-05,91.3976325630738
2006-12-05,91.3976325630738
2006-12-05,91.0592198312781
2006-12-05,91.3976325630738
2006-12-05,91.3976325630738
2006-12-05,91.391501480879
2006-12-05,91.391501480879
2006-12-05,91.391501480879
2006-12-05,87.9483226908339
2006-12-05,91.3815701411252
2006-12-05,86.2132461853894
2006-12-05,91.3853703986841
2007-01-04,105.675187780691
2007-01-04,107.740214282424
2007-01-04,105.665256440937
2007-01-04,109.407259601783
2007-01-04,105.675187780691
2007-01-04,105.685119120445
2007-01-04,105.685119120445
2007-01-04,106.282460581487
2007-01-04,105.695083840535
2007-01-04,105.695050460199
2007-01-04,105.704981799952
2007-01-04,105.704981799952
2007-01-04,105.704981799952
2007-01-04,104.409089342361
2007-01-04,105.704981799952
2007-01-04,105.704981799952
2007-01-04,105.71910462423
2007-01-04,105.70913990414
2007-01-04,105.719071243893
2007-01-04,103.184448250891
2007-01-04,105.719071243893
2007-01-04,105.719071243893
2007-01-04,105.71910462423
2007-01-04,105.719071243893
2007-01-04,105.719071243893
2007-01-04,104.541358925324
2007-01-04,105.71910462423
2007-01-04,105.71910462423
2007-01-04,104.361205249803
2007-02-12,124.293526674828
2007-02-12,121.889026644139
2007-02-12,121.859232624878
2007-02-12,121.843170202929
2007-02-12,121.82710778098
2007-02-12,121.422784364573
2007-02-12,121.82710778098
2007-02-12,121.82710778098
2007-02-12,121.82710778098
2007-02-12,121.820976698786
2007-02-12,121.774762410947
2007-02-12,121.768631328752
2007-02-12,124.181318674038
2007-02-12,121.752568906804
2007-02-12,121.746437824609
2007-02-12,121.746437824609
2007-02-12,121.746437824609
2007-02-12,121.746437824609
2007-02-12,122.880269992562
2007-02-12,121.746437824609
2007-02-12,121.73037540266
2007-02-12,121.720444062906
2007-02-12,121.720477443243
2007-02-12,119.246252910313
2007-02-12,121.720444062906
2007-02-12,121.706354618965
2007-02-12,121.696423279211
2007-02-12,118.624076820257
2007-03-13,113.003511986102
2007-03-13,113.949513504309
2007-03-13,113.935748526661
2007-03-13,113.929617444466
2007-03-13,113.935748526661
2007-03-13,112.704808045877
2007-03-13,113.929650824802
2007-03-13,113.929650824802
2007-03-13,113.929650824802
2007-03-13,113.929650824802
2007-03-13,113.939582164556
2007-03-13,111.528568442179
2007-03-13,113.939548784219
2007-03-13,113.939582164556
2007-03-13,113.939548784219
2007-03-13,113.933417702024
2007-03-13,113.933417702024
2007-03-13,109.44062840071
2007-03-13,113.933417702024
2007-03-13,113.933417702024
2007-03-13,113.923486362271
2007-03-13,113.913197175888
2007-03-13,113.913197175888
2007-03-13,114.801310143632
2007-03-13,113.897168134276
2007-03-13,113.874583403168
2007-03-13,122.064971484062
2007-03-13,113.844464917614
2007-04-11,93.9093345980215
2007-04-11,109.328810274221
2007-04-11,109.328810274221
2007-04-11,109.322679192026
2007-04-11,109.322321345397
2007-04-11,98.9430893262969
2007-04-11,109.322318007363
2007-04-11,109.313856100532
2007-04-11,109.281360057872
2007-04-11,109.262612302692
2007-04-11,109.25232311631
2007-04-11,109.233926531692
2007-04-11,108.940500076419
2007-04-11,109.211368504852
2007-04-11,109.19911301653
2007-04-11,109.19911301653
2007-04-11,109.188820492113
2007-04-11,109.182706100087
2007-04-11,114.970657846068
2007-04-11,109.170443935697
2007-04-11,109.128033243451
2007-04-11,109.095550552925
2007-04-11,109.053494369274
2007-04-11,121.090608720617
2007-04-11,109.029473585579
2007-04-11,109.009644286408
2007-04-11,109.009644286408
2007-04-11,117.358470139536
2007-05-15,96.498505699471
2007-05-15,112.687268081353
2007-05-15,112.656579290042
2007-05-15,112.644317125652
2007-05-15,112.640159021464
2007-05-15,98.4170405337391
2007-05-15,112.634027939269
2007-05-15,112.533712117635
2007-05-15,112.455981027108
2007-05-15,112.398940627467
2007-05-15,110.417271467526
2007-05-15,112.344297813134
2007-05-15,112.283457155933
2007-05-15,112.242870405205
2007-05-15,112.214545818866
2007-05-15,112.168331531028
2007-05-15,112.1277447803
2007-05-15,120.567464017325
2007-05-15,112.087661574656
2007-05-15,112.00588003199
2007-05-15,111.939803064645
2007-05-15,111.929871724891
2007-05-15,111.929871724891
2007-05-15,124.079442589716
2007-05-15,111.859994499986
2007-05-15,123.755870298877
2007-06-12,92.1264209301226
2007-06-12,108.245040728991
2007-06-12,108.258772326304
2007-06-12,108.262572583863
2007-06-12,108.272503923616
2007-06-12,92.0521496816451
2007-06-12,108.256441501668
2007-06-12,108.276304181175
2007-06-12,108.194918531546
2007-06-12,107.945887474258
2007-06-12,107.839294871972
2007-06-12,107.736073564828
2007-06-12,108.186118023673
2007-06-12,107.648735600841
2007-06-12,107.584161446754
2007-06-12,107.545547674033
2007-06-12,107.517223087695
2007-06-12,118.966297662244
2007-06-12,107.444981657818
2007-06-12,107.416690451816
2007-06-12,107.374634268165
2007-06-12,107.314688383014
2007-06-12,107.252769519856
2007-06-12,107.232906840348
2007-06-12,117.872574250113
2007-06-12,107.213044160841
2007-06-12,117.169968239516
2007-06-12,107.203079440751
2007-07-10,75.0872197794468
2007-07-10,18.1340948685402
2007-07-10,75.092847316557
2007-07-10,75.0744540699724
2007-07-10,75.0683229877775
2007-07-10,18.9740275830642
2007-07-10,75.0911245331304
2007-07-10,75.0227878569369
2007-07-10,75.0210650735102
2007-07-10,74.8627763447318
2007-07-10,74.6706811909606
2007-07-10,70.8737746090756
2007-07-10,74.4825984429211
2007-07-10,74.3457828589572
2007-07-10,74.189679256359
2007-07-10,74.0725806534467
2007-07-10,73.9612552861005
2007-07-10,116.566865336753
2007-07-10,73.8423294036368
2007-07-10,73.7540589321474
2007-07-10,73.7219007079139
2007-07-10,73.6695887182169
2007-07-10,73.5339923725952
2007-07-10,114.376698015076
2007-07-10,73.4744043340729
2007-07-10,73.4545416545655
2007-07-10,73.4346789750581
2007-07-10,106.964177064495
2007-08-14,12.9496287148057
2007-08-14,76.177797339643
2007-08-14,76.1815975972018
2007-08-14,76.1815975972018
2007-08-14,76.1915289369555
2007-08-14,13.1060990416545
2007-08-14,76.1853978547606
2007-08-14,76.1953291945143
2007-08-14,76.1906341649058
2007-08-14,76.163387784525
2007-08-14,76.1339896583005
2007-08-14,76.1033008669896
2007-08-14,76.0289788070571
2007-08-14,75.9819031275054
2007-08-14,75.9517512616155
2007-08-14,75.8746694146298
2007-08-14,75.75341270753
2007-08-14,73.4982209006058
2007-08-14,75.6624201844395
2007-08-14,75.4953070361299
2007-08-14,75.4169679043943
2007-08-14,75.2597860958384
2007-08-14,75.1828830166891
2007-08-14,75.1101714220638
2007-08-14,122.979562554843
2007-08-14,75.0333017232509
2007-08-14,75.0026463122765
2007-08-14,74.9407274491182
2007-08-14,74.884581821526
2007-08-14,74.8325942981214
2007-08-14,74.7706754349631
2007-08-14,126.427334050179
2007-08-14,74.6450771897678
2007-08-14,104.578735568272
2007-08-14,74.5755578114919
2007-09-11,13.100558865374
2007-09-11,71.8996760220439
2007-09-11,71.8874472379905
2007-09-11,71.8652203535107
2007-09-11,71.8591226516522
2007-09-11,71.8590892713158
2007-09-11,16.7815754612663
2007-09-11,71.8529915694573
2007-09-11,71.8242757561538
2007-09-11,71.6996936223148
2007-09-11,71.4343499484973
2007-09-11,71.1941339785972
2007-09-11,68.2119115067315
2007-09-11,71.0243321590229
2007-09-11,70.8425592610147
2007-09-11,70.6754461127051
2007-09-11,70.519159076199
2007-09-11,113.475647657536
2007-09-11,70.4724078629396
2007-09-11,70.4043912979228
2007-09-11,70.3085203113158
2007-09-11,70.2763954674186
2007-09-11,70.2343392837677
2007-09-11,116.004208139412
2007-09-11,70.1504192852016
2007-09-11,70.1130660444419
2007-09-11,98.8252516763894
2007-10-03,14.2467575061253
2007-10-03,57.9678917212532
2007-10-03,57.9579603814995
2007-10-03,57.9579603814995
2007-10-03,57.9480624220822
2007-10-03,14.2851448929789
2007-10-03,57.9381310823285
2007-10-03,57.9381310823285
2007-10-03,57.9381310823285
2007-10-03,57.9381310823285
2007-10-03,57.9381310823285
2007-10-03,13.7306140546269
2007-10-03,57.9380977019921
2007-10-03,57.9381310823285
2007-10-03,57.898047876685
2007-10-03,57.6983141613883
2007-10-03,56.9600345667636
2007-10-03,56.7768923768418
2007-10-03,104.033186339779
2007-10-03,56.7026779689573
2007-10-03,56.6246966838504
2007-10-03,56.5785157763484
2007-10-03,56.5366318710402
2007-10-03,56.5644809159696
2007-10-03,96.7168341383504
2007-10-03,56.4988619362617
2007-10-03,56.4988619362617
2007-10-03,101.370219933412
2007-11-14,47.4477720872102
2007-11-14,36.344945993788
2007-11-14,47.4378407474565
2007-11-14,47.4477720872102
2007-11-14,47.4378741277929
2007-11-14,36.583198144803
2007-11-14,47.4378407474565
2007-11-14,47.4477720872102
2007-11-14,47.4378741277929
2007-11-14,47.4378407474565
2007-11-14,47.4378741277929
2007-11-14,36.5957157709509
2007-11-14,47.4378741277929
2007-11-14,47.4378407474565
2007-11-14,47.4279427880392
2007-11-14,47.4378407474565
2007-11-14,47.4378407474565
2007-11-14,47.4179780679491
2007-11-14,37.5311996984039
2007-11-14,47.4179780679491
2007-11-14,47.4118469857542
2007-11-14,47.3419697608495
2007-11-14,47.3423276074782
2007-11-14,46.7288669649705
2007-11-14,46.4266893750941
2007-11-14,46.3974251255097
2007-11-14,70.4017349052193
2007-11-14,46.3973917451733
2007-11-14,46.3974251255097
2007-11-14,65.9006302047894
2007-12-11,69.839352988326
2007-12-11,70.2887258440555
2007-12-11,70.2986571838092
2007-12-11,70.2986571838092
2007-12-11,70.2986571838092
2007-12-11,70.2911892217606
2007-12-11,70.2886924637191
2007-12-11,70.2886924637191
2007-12-11,70.2887258440555
2007-12-11,70.2886924637191
2007-12-11,70.2986571838092
2007-12-11,71.3694742283088
2007-12-11,70.2887258440555
2007-12-11,70.2986571838092
2007-12-11,70.2986238034729
2007-12-11,70.2986571838092
2007-12-11,70.2886924637191
2007-12-11,70.2887258440555
2007-12-11,70.3466339605117
2007-12-11,70.2887258440555
2007-12-11,70.2986571838092
2007-12-11,70.2886924637191
2007-12-11,70.2887258440555
2007-12-11,69.4528754535516
2007-12-11,70.2887258440555
2007-12-11,70.2986571838092
2007-12-11,70.4598600615615
2007-12-11,70.2986571838092
2008-01-15,87.2350017610301
2008-01-15,87.8967678299126
2008-01-15,87.8669738106515
2008-01-15,87.8570424708978
2008-01-15,87.8471445114804
2008-01-15,88.3523083808235
2008-01-15,87.8570758512342
2008-01-15,87.8570758512342
2008-01-15,87.847111131144
2008-01-15,87.8371797913903
2008-01-15,87.8371797913903
2008-01-15,87.847111131144
2008-01-15,85.7436350916012
2008-01-15,87.8471445114804
2008-01-15,87.847111131144
2008-01-15,87.8471445114804
2008-01-15,87.8471445114804
2008-01-15,87.8471445114804
2008-01-15,87.5823575415503
2008-01-15,87.8471445114804
2008-01-15,87.8372131717267
2008-01-15,87.8372131717267
2008-01-15,87.8372131717267
2008-01-15,87.847111131144
2008-01-15,88.699614090839
2008-01-15,87.8471445114804
2008-01-15,89.4840519961074
2008-02-12,99.3989803648587
2008-02-12,100.415182585843
2008-02-12,99.3928492826639
2008-02-12,99.3829513232465
2008-02-12,99.3829513232465
2008-02-12,99.8453134829181
2008-02-12,99.3829513232465
2008-02-12,99.3730199834928
2008-02-12,99.3630886437391
2008-02-12,99.3730199834928
2008-02-12,99.3630886437391
2008-02-12,99.9679862191675
2008-02-12,99.3569575615442
2008-02-12,99.3470262217905
2008-02-12,99.3527994573567
2008-02-12,99.3527660770203
2008-02-12,99.3527660770203
2008-02-12,99.342868117603
2008-02-12,97.8489023238419
2008-02-12,99.342868117603
2008-02-12,99.342868117603
2008-02-12,99.342868117603
2008-02-12,99.342868117603
2008-02-12,98.8314358354428
2008-02-12,99.3329033975129
2008-02-12,99.342868117603
2008-02-12,99.2452518657242
2008-02-12,99.3329367778493
2008-03-12,90.3704431124301
2008-03-12,92.466977619989
2008-03-12,92.4608465377941
2008-03-12,92.4608532138614
2008-03-12,92.4608532138614
2008-03-12,92.4509218741077
2008-03-12,90.8031357229425
2008-03-12,92.4547121175656
2008-03-12,92.4646534714202
2008-03-12,92.4745814731403
2008-03-12,92.4646534714202
2008-03-12,92.4646434573193
2008-03-12,91.4515487574037
2008-03-12,92.4745781351066
2008-03-12,92.4745848111739
2008-03-12,92.4646501333866
2008-03-12,92.4704200309191
2008-03-12,92.0782645732085
2008-03-12,92.4704333830536
2008-03-12,92.4502095188839
2008-03-12,92.4501961667493
2008-03-12,92.4440650845544
2008-03-12,92.434140420868
2008-03-12,92.4200443008595
2008-03-12,95.5539921002753
2008-03-12,92.4200576529941
2008-03-12,92.4139165566982
2008-03-12,94.4728864553017
2008-04-15,85.7633795532675
2008-04-15,81.5323514573616
2008-04-15,85.7633795532675
2008-04-15,85.7633795532675
2008-04-15,85.7534482135138
2008-04-15,85.7534482135138
2008-04-15,79.3067175282651
2008-04-15,85.7473171313189
2008-04-15,85.7473171313189
2008-04-15,85.741186049124
2008-04-15,85.7289238847342
2008-04-15,80.0619476391883
2008-04-15,85.6475382351051
2008-04-15,85.6112552870204
2008-04-15,85.6112552870204
2008-04-15,85.5910347608842
2008-04-15,85.5650409991819
2008-04-15,83.9916477412189
2008-04-15,85.5249577935384
2008-04-15,85.5287580510972
2008-04-15,85.5123377825199
2008-04-15,85.4863440208176
2008-04-15,85.4722545768763
2008-04-15,93.7019875983496
2008-04-15,85.4623232371226
2008-04-15,85.4263981356666
2008-04-15,85.3863149300231
2008-04-15,95.1110550483982
2008-05-13,84.7036215333835
2008-05-13,75.7476919307535
2008-05-13,84.6738275141224
2008-05-13,84.6776277716812
2008-05-13,84.6653656072914
2008-05-13,84.6653656072914
2008-05-13,76.0460286872784
2008-05-13,84.6752969470452
2008-05-13,84.6691658648503
2008-05-13,84.6243876295982
2008-05-13,84.601836278826
2008-05-13,84.5711808678515
2008-05-13,81.2187290657954
2008-05-13,84.5547605992742
2008-05-13,84.5302362704947
2008-05-13,84.4755600758253
2008-05-13,84.4430773852993
2008-05-13,84.3808006755123
2008-05-13,87.3828254352261
2008-05-13,84.3808006755123
2008-05-13,84.3586071713688
2008-05-13,84.2825988642693
2008-05-13,84.2439517112121
2008-05-13,92.1649758779287
2008-05-13,84.1542118068
2008-05-13,84.118286705344
2008-05-13,84.098457406173
2008-05-13,94.3167558127526
2008-06-09,64.5354580715679
2008-06-09,80.5809659822809
2008-06-09,80.5412406232661
2008-06-09,80.5470138588323
2008-06-09,69.9451588384851
2008-06-09,80.5087579327402
2008-06-09,80.4739444175782
2008-06-09,80.4349727982287
2008-06-09,80.3974706118019
2008-06-09,80.3752771076584
2008-06-09,77.0347250344505
2008-06-09,80.3588568390811
2008-06-09,80.2857540174906
2008-06-09,80.2348780803801
2008-06-09,80.1825327103468
2008-06-09,80.1419459596186
2008-06-09,82.9864390135718
2008-06-09,80.1132635266515
2008-06-09,80.0528140964159
2008-06-09,79.9782418419027
2008-06-09,79.8999027101671
2008-06-09,79.810162805755
2008-06-09,79.7543750247916
2008-06-09,93.4899791142744
2008-06-09,79.7245810055305
2008-06-09,79.6646351203795
2008-06-09,93.1686933764783
2008-07-15,13.6141520571746
2008-07-15,68.0617011058514
2008-07-15,68.0555700236565
2008-07-15,68.0371767770719
2008-07-15,68.031045694877
2008-07-15,16.5678945738739
2008-07-15,68.1360911256491
2008-07-15,68.2229267437445
2008-07-15,67.9191480650426
2008-07-15,67.7384823982128
2008-07-15,67.4911030085628
2008-07-15,67.3158527306704
2008-07-15,64.6005296285942
2008-07-15,67.2214177966498
2008-07-15,67.0907666752173
2008-07-15,67.0265169874229
2008-07-15,66.9618760726634
2008-07-15,66.933551486325
2008-07-15,104.001009691723
2008-07-15,66.8792331382843
2008-07-15,66.8070250887436
2008-07-15,66.7687691626515
2008-07-15,66.6931187021807
2008-07-15,105.525656556537
2008-07-15,66.5376596770515
2008-07-15,66.5078656577904
2008-07-15,66.488002978283
2008-07-15,99.5793668820798
2008-08-12,13.3825966255751
2008-08-12,64.9618413933123
2008-08-12,64.9515522069299
2008-08-12,64.9495792289225
2008-08-12,64.9732421659888
2008-08-12,13.4301636049372
2008-08-12,64.9723807742754
2008-08-12,64.9871159948781
2008-08-12,65.0142924586628
2008-08-12,64.8212279501744
2008-08-12,64.6028145684086
2008-08-12,61.8224717843071
2008-08-12,64.421399827985
2008-08-12,64.2288298433941
2008-08-12,64.0885718485002
2008-08-12,63.9445135960474
2008-08-12,63.8004553435947
2008-08-12,63.6926800392267
2008-08-12,111.859178785306
2008-08-12,63.6605551953295
2008-08-12,63.5746155484762
2008-08-12,63.5325593648253
2008-08-12,63.4805718414207
2008-08-12,96.5709847166714
2008-08-12,63.3552980625178
2008-08-12,63.3255040432567
2008-08-12,88.2025343825955
2008-08-12,63.3094750016445
2008-09-09,13.5550389039949
2008-09-09,54.1420355166305
2008-09-09,54.1259730946819
2008-09-09,54.1297733522407
2008-09-09,54.1236422700458
2008-09-09,13.5053856536083
2008-09-09,54.1236422700458
2008-09-09,54.1075798480972
2008-09-09,54.1175111878509
2008-09-09,54.0534783143008
2008-09-09,54.0208212110541
2008-09-09,53.6522562300926
2008-09-09,17.9875303229662
2008-09-09,53.4663919885697
2008-09-09,53.3181756319294
2008-09-09,53.1603857821641
2008-09-09,53.0540799107189
2008-09-09,52.9871081713233
2008-09-09,86.5741075125375
2008-09-09,52.8633038253431
2008-09-09,52.7353079948389
2008-09-09,52.6833204714343
2008-09-09,52.5519156103365
2008-09-09,52.4550514897542
2008-09-09,96.5005850478219
2008-09-09,52.4400155821173
2008-09-09,92.2642031051677
2008-09-09,52.4400155821173
2008-10-14,19.1316882472732
2008-10-14,56.8254047586797
2008-10-14,56.8154400385895
2008-10-14,56.8055420791722
2008-10-14,56.8154734189259
2008-10-14,19.4475496804052
2008-10-14,56.8154734189259
2008-10-14,56.8154734189259
2008-10-14,56.7952195124534
2008-10-14,56.7853215530361
2008-10-14,56.7853215530361
2008-10-14,19.2735546769494
2008-10-14,56.7452383473926
2008-10-14,56.5305871767777
2008-10-14,56.1783710376494
2008-10-14,55.9639653955437
2008-10-14,55.8316657623962
2008-10-14,87.5948917135308
2008-10-14,55.7655887950503
2008-10-14,55.6037341816571
2008-10-14,55.5995226067401
2008-10-14,55.5615724803363
2008-10-14,97.7121879418138
2008-10-14,55.5493436962829
2008-10-14,55.5493436962829
2008-10-14,94.466167199645
2008-10-14,55.5535351808068
2008-11-13,49.2665693876749
2008-11-13,64.9247084126609
2008-11-13,64.9048791134899
2008-11-13,64.8949477737362
2008-11-13,64.8949143933998
2008-11-13,64.8849830536461
2008-11-13,45.2155484530189
2008-11-13,64.8849830536461
2008-11-13,64.8849830536461
2008-11-13,64.8849830536461
2008-11-13,64.8949477737362
2008-11-13,64.8849830536461
2008-11-13,64.8750517138924
2008-11-13,50.8443243676926
2008-11-13,64.8647959078463
2008-11-13,64.8548311877562
2008-11-13,64.8449332283389
2008-11-13,64.8448998480025
2008-11-13,64.8089747465465
2008-11-13,64.6008792654281
2008-11-13,51.2355419102349
2008-11-13,64.2386818739837
2008-11-13,64.0304406944093
2008-11-13,63.9387611923263
2008-11-13,63.857013029997
2008-11-13,93.1989308213892
2008-11-13,63.7912939092798
2008-11-13,63.7912939092798
2008-11-13,97.7571993478945
2008-11-13,63.7912939092798
2008-12-09,74.4256967604104
2008-12-09,73.1193621592658
2008-12-09,74.4157654206567
2008-12-09,74.4157654206567
2008-12-09,74.4157654206567
2008-12-09,74.4157988009931
2008-12-09,74.1923396923273
2008-12-09,74.4157988009931
2008-12-09,74.4157988009931
2008-12-09,74.405834080903
2008-12-09,74.4157654206567
2008-12-09,74.405834080903
2008-12-09,73.9965306390378
2008-12-09,74.4058674612394
2008-12-09,74.405834080903
2008-12-09,74.405834080903
2008-12-09,74.4058674612394
2008-12-09,74.767833381935
2008-12-09,74.4058674612394
2008-12-09,74.405834080903
2008-12-09,74.405834080903
2008-12-09,74.4058674612394
2008-12-09,74.3959027411493
2008-12-09,74.3860047817319
2008-12-09,74.9251882876982
2008-12-09,73.9436244467745
2008-12-09,73.7007775450954
2008-12-09,75.1317291191385
1994-01-06,101.761269047461
1994-01-06,102.720002933769
1994-01-06,94.69586497632
1994-01-06,102.753736108595
1994-01-06,102.752709594284
1994-01-06,111.788150778062
1994-02-14,107.177321852417
1994-02-14,112.681020316062
1994-02-14,129.39573231137
1994-02-14,112.67212550472
1994-02-14,112.673128652797
1994-02-14,101.475188127055
1994-03-08,116.10530568086
1994-03-08,122.773006531591
1994-03-08,104.21266034566
1994-03-08,122.660927611153
1994-03-08,122.639899519328
1994-03-08,147.84996504425
1994-03-22,106.845100147126
1994-03-22,116.583421337812
1994-03-22,118.445069369466
1994-03-22,116.529457622749
1994-03-22,116.504271426736
1994-03-22,124.501876577811
1994-04-05,95.2105245348003
1994-04-05,110.250292686824
1994-04-05,105.440812412108
1994-04-05,109.9686433835
1994-04-05,109.921419333709
1994-04-05,129.453670506215
1994-04-19,97.1133502758274
1994-04-19,104.262805086406
1994-04-19,96.5584005615662
1994-04-19,103.918422615976
1994-04-19,103.685345067205
1994-04-19,118.5113939218
1994-05-03,94.3388331484884
1994-05-03,101.892711865867
1994-05-03,96.675463560467
1994-05-03,101.6053404101
1994-05-03,101.465850048874
1994-05-03,113.927648772078
1994-05-24,92.2644217071786
1994-05-24,97.3667816380342
1994-05-24,97.3293266015642
1994-05-24,97.3195336179486
1994-05-24,97.3055892062128
1994-05-24,97.2989346129226
1994-05-24,97.2780349253256
1994-05-24,97.2252204698172
1994-05-24,97.2120935134893
1994-05-24,97.2137285486874
1994-05-24,101.744961097714
1994-05-24,96.7933251430021
1994-05-24,96.6717411112532
1994-05-24,96.7891865487859
1994-06-07,94.9779126965857
1994-06-07,90.7424937812344
1994-06-07,90.71250751762
1994-06-07,90.7194527793803
1994-06-07,90.7182840290286
1994-06-07,90.7078325162133
1994-06-07,90.6591484435413
1994-06-07,90.5845968168261
1994-06-07,93.6111708926171
1994-06-07,90.4441299451387
1994-06-07,90.3706626008523
1994-06-07,90.3118249639617
1994-06-07,90.2878008422331
1994-06-07,90.229509958291
1994-06-07,89.8241437462598
1994-06-07,89.6919631694901
1994-06-07,82.1360131353352
1994-07-06,51.0400237345183
1994-07-06,75.3317182038647
1994-07-06,75.3204625255849
1994-07-06,75.3272321709689
1994-07-06,75.3171997308521
1994-07-06,75.288348357576
1994-07-06,75.1333835252178
1994-07-06,95.2918781529611
1994-07-06,74.9132544535784
1994-07-06,74.7862962929512
1994-07-06,74.7002729021535
1994-07-06,74.5646159922493
1994-07-06,74.528282493983
1994-07-06,74.4987071745797
1994-07-06,74.3029023076438
1994-07-06,74.1833110955306
1994-07-06,74.0859937934717
1994-07-06,73.8346305257815
1994-07-06,77.730637735716
1994-08-02,25.8854069939679
1994-08-02,50.1508903524023
1994-08-02,50.213501187288
1994-08-02,50.4117500408772
1994-08-02,50.0969417882622
1994-08-02,49.807502148486
1994-08-02,59.7389554307958
1994-08-02,49.3379835111423
1994-08-02,49.0726251571524
1994-08-02,48.8502377248738
1994-08-02,48.6485676255574
1994-08-02,48.6871474138825
1994-08-02,48.3741992215592
1994-08-02,62.3068581528179
1994-09-07,30.2229979463806
1994-09-07,48.1001116734287
1994-09-07,30.0174451910518
1994-09-07,46.7978118823936
1994-09-07,46.6707825437869
1994-09-07,46.6170661649476
1994-09-07,46.5281738204374
1994-09-07,46.420206271716
1994-09-07,46.4029717613821
1994-09-07,46.3252028732127
1994-09-07,82.0934044376968
1994-10-04,27.6843201443074
1994-10-04,29.1810381534553
1994-10-04,28.8125838485436
1994-10-04,60.0799755219002
1994-10-04,59.578096153104
1994-10-04,59.3887095122259
1994-10-04,59.0364650476872
1994-10-04,79.5482255745096
1994-10-04,58.6145356025971
1994-10-04,68.3435293436255
1994-10-04,122.803938682739
1994-11-01,29.56218503985
1994-11-01,65.5946619078475
1994-11-01,30.7962990392274
1994-11-01,30.7706846121766
1994-11-01,53.8564180866061
1994-11-01,53.6742695103367
1994-11-01,53.2115232103308
1994-11-01,53.134332800745
1994-11-01,61.4683695705139
1994-11-01,53.0590330933498
1994-11-01,53.0378494755411
1994-11-01,53.0165001932658
1994-11-01,53.0165469257367
1994-11-01,104.380463690396
1994-12-07,77.7068397025907
1994-12-07,78.4965656337449
1994-12-07,76.4382177478602
1994-12-07,78.4893313246557
1994-12-07,78.4922973744473
1994-12-07,81.3484016283748
1995-01-17,124.226523147756
1995-01-17,122.449602238851
1995-01-17,123.250123875921
1995-02-08,133.226444994198
1995-02-08,128.737420414519
1995-02-08,124.117110650589
1995-03-07,167.246005053157
1995-03-07,157.965374915132
1995-03-07,150.204646667055
1995-04-04,124.245110787996
1995-04-04,128.63729652035
1995-04-04,138.067868879625
1995-04-04,155.301967546815
1995-04-04,154.596690735734
1995-04-04,153.8732332653
1995-04-18,117.060844372788
1995-04-18,123.854856903807
1995-04-18,113.311796376195
1995-04-18,110.879170331675
1995-04-18,134.197559064527
1995-04-18,141.146807930568
1995-05-02,106.010250244103
1995-05-02,129.338018269315
1995-05-02,129.342801646748
1995-05-02,129.349223397413
1995-05-02,99.1291684985053
1995-05-02,129.258163092105
1995-05-02,129.182978978672
1995-05-02,129.097674619165
1995-05-02,129.043343043372
1995-05-02,127.229193821812
1995-05-02,128.86720861159
1995-05-02,140.911912541535
1995-05-02,157.807911164322
1995-05-02,142.320483661798
1995-05-16,99.3648736625135
1995-05-16,118.339811767459
1995-05-16,118.343780965327
1995-05-16,118.295502613219
1995-05-16,118.279764240077
1995-05-16,118.272265424919
1995-05-16,99.066183208417
1995-05-16,118.204289995579
1995-05-16,118.189690330486
1995-05-16,118.127660415054
1995-05-16,118.036055970853
1995-05-16,118.001050149146
1995-05-16,113.136916097682
1995-05-16,117.926623113412
1995-05-16,117.822101313654
1995-05-16,117.711246235439
1995-05-16,131.011466621594
1995-05-16,136.585095219707
1995-05-16,127.78986383833
1995-06-05,79.2046961896961
1995-06-05,101.833937301592
1995-06-05,101.829782473247
1995-06-05,101.828633751097
1995-06-05,83.7885865604899
1995-06-05,101.819476530042
1995-06-05,101.721629889181
1995-06-05,101.651783243984
1995-06-05,101.546902993539
1995-06-05,109.782932056888
1995-06-05,101.252403988032
1995-06-05,101.185823599984
1995-06-05,101.103690886756
1995-06-05,101.020720627728
1995-06-05,118.804951458986
